Year,mark,,yyyy,num
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2007,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2008,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2009,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2010,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
